SearchTerm,author_id,date,favorites,formatted_date,geo,hashtags,id,mentions,permalink,retweets,text,urls,username
Denso,9.38818E+17,11/16/2019,0,Sat Nov 16 15:49:23 +0000 2019,,,1.19581E+18,,https://twitter.com/re_denso/status/1195806089863786496,0,1,,
Denso,9.38818E+17,11/16/2019,0,Sat Nov 16 15:47:26 +0000 2019,,,1.19581E+18,,https://twitter.com/re_denso/status/1195805600032051202,0,44Upic.twitter.com/mFSTmkzfi2,,
Denso,2924387235,11/16/2019,0,Sat Nov 16 15:45:18 +0000 2019,,,1.19581E+18,,https://twitter.com/JoaquinErregue1/status/1195805060879572997,0,no seas denso,,
Denso,254932771,11/16/2019,0,Sat Nov 16 15:44:59 +0000 2019,,,1.1958E+18,,https://twitter.com/jhonrodriguez_/status/1195804983322726401,0,Denso es ir en el bondi con vos,,
Denso,115199292,11/16/2019,0,Sat Nov 16 15:44:48 +0000 2019,,,1.1958E+18,,https://twitter.com/rodrigo_afs/status/1195804936304517121,0,oie est muy denso ok,,
Denso,4635685157,11/16/2019,0,Sat Nov 16 15:42:06 +0000 2019,,,1.1958E+18,,https://twitter.com/LautiDiaaz01/status/1195804255401193473,0,Jaja re denso,,
Denso,982770000,11/16/2019,0,Sat Nov 16 15:37:11 +0000 2019,,,1.1958E+18,,https://twitter.com/MatiQ596/status/1195803021730557953,0,"Alguien que le saque el telfono a Snyder, por dios. Que tipo denso. https://twitter.com/comicsarg/status/1195492981081563137 ",https://twitter.com/comicsarg/status/1195492981081563137,
Denso,9.65985E+17,11/16/2019,0,Sat Nov 16 15:36:16 +0000 2019,,,1.1958E+18,,https://twitter.com/Geropaterno__/status/1195802788380512257,0,Que pibe denso,,
Denso,2317726344,11/16/2019,0,Sat Nov 16 15:35:00 +0000 2019,,,1.1958E+18,,https://twitter.com/HenryNievas/status/1195802469642715136,0,Qu da denso,,
Denso,139916408,11/16/2019,1,Sat Nov 16 15:34:36 +0000 2019,,,1.1958E+18,,https://twitter.com/DinorahMendozaM/status/1195802369952493569,0,Oigan yo respeto solo fue por un comentario que me puso a pensar muy denso okay? Gracias,,
Denso,8.45762E+17,11/16/2019,0,Sat Nov 16 15:34:30 +0000 2019,,,1.1958E+18,,https://twitter.com/PaketaxoDeQuexo/status/1195802343167660032,0,No hay que creerles absolutamente nada aunque digan la verdad sea a ti si aunque digas mentiras???,,
Denso,7.55145E+17,11/16/2019,0,Sat Nov 16 15:28:45 +0000 2019,,,1.1958E+18,,https://twitter.com/SimonassiKarina/status/1195800898569744384,0,"Que denso!!! Antes le molestaba las manifestaciones, ahora quiere que manifiesten x el, pattico https://twitter.com/mauriciomacri/status/1195758803284897793 ",https://twitter.com/mauriciomacri/status/1195758803284897793,
Denso,368650881,11/16/2019,0,Sat Nov 16 15:27:25 +0000 2019,,,1.1958E+18,,https://twitter.com/AnglicaVillalba/status/1195800563813888005,0,Lo prendo cuando est muy denso lo apago y as repetidamente. Estoy a 3 apagones de mandarlo a terapia.,,
Denso,1.13882E+18,11/16/2019,0,Sat Nov 16 15:21:13 +0000 2019,,,1.1958E+18,,https://twitter.com/_AUnToque/status/1195799003335733248,0,"Bielorrusia se repliega bien aunque muy atrs, se hace denso por dentro y hace lnea de 5 o 6 atrs. Eso s, le cuesta realizar transiciones. Muy buen partido de Kroos. Le ha faltado un poco ms de claridad dentro del rea a Alemania.",,
Denso,7.35315E+17,11/16/2019,0,Sat Nov 16 15:20:14 +0000 2019,,,1.1958E+18,,https://twitter.com/LuchoSanchez013/status/1195798754412187650,1,Que denso es mi viejo,,
Denso,152315258,11/16/2019,1,Sat Nov 16 15:19:39 +0000 2019,,#,1.1958E+18,,https://twitter.com/pipecirano/status/1195798608521629702,0,Que alguien sepa cmo ayudar a los perritos ante el denso humo que hay??? # Curauma,,
Denso,948535244,11/16/2019,1,Sat Nov 16 15:19:00 +0000 2019,,,1.1958E+18,,https://twitter.com/clara_i_am/status/1195798442586656768,0,"Buebo, igual no sos denso vos",,
Denso,8.73346E+17,11/16/2019,8,Sat Nov 16 15:16:46 +0000 2019,,,1.1958E+18,,https://twitter.com/TaniaGatell/status/1195797880419827712,0,#NAME?,,
Denso,545434344,11/16/2019,0,Sat Nov 16 15:13:23 +0000 2019,,#,1.1958E+18,,https://twitter.com/Jenny_M9999/status/1195797032222568448,0,Parece niebla... Esta denso el aire # IncendioForestal,,
Denso,570791858,11/16/2019,0,Sat Nov 16 15:12:58 +0000 2019,,,1.1958E+18,,https://twitter.com/vhtorob/status/1195796923766263808,0,Ms denso que el frente amplio,,
Denso,125157188,11/16/2019,1,Sat Nov 16 15:12:39 +0000 2019,,,1.1958E+18,,https://twitter.com/jhendere0/status/1195796845534023680,0,"Tweet informal n 756: Mi vida est marchando preocupantemente ""bien"" en el momento histrico ms complicado y denso que he vivido hasta ahora. El mundo arde mientras me ocupo de pulir mis idiomas. Fuck this shit. Fin del tweet.",,
Denso,1.05544E+18,11/16/2019,0,Sat Nov 16 15:11:18 +0000 2019,,,1.1958E+18,,https://twitter.com/ELCOLORADO303/status/1195796507733086209,0,Denso gang pic.twitter.com/03EypnejJ5,,
Denso,1027023560,11/16/2019,0,Sat Nov 16 15:10:32 +0000 2019,,,1.1958E+18,,https://twitter.com/Favu08/status/1195796312077279232,0,"Ojal hubiera sido menos denso enseando las cosas, y as capas hoy era distinta la situacin",,
Denso,539766161,11/16/2019,0,Sat Nov 16 15:02:08 +0000 2019,,,1.19579E+18,,https://twitter.com/Maurocalamuchit/status/1195794197288275969,0,"Q denso el viejo atrs d mi casa con el tractor, todos los findes lo mismo tratando de arrancarlo y encima da a la ventana de mi pieza",,
Denso,4232903631,11/16/2019,5,Sat Nov 16 15:00:34 +0000 2019,,,1.19579E+18,,https://twitter.com/FrancoMazo1/status/1195793803631878144,0,Jugbamos al gallito ciego jaja Re denso pic.twitter.com/XInlIysmKl,,
Denso,9.92456E+17,11/16/2019,1,Sat Nov 16 15:00:18 +0000 2019,,,1.19579E+18,,https://twitter.com/jKlookie_jm/status/1195793739257655296,0,El aire esta irrespirable y super denso con el incendio de Curauma :(,,
Denso,7.92234E+17,11/16/2019,1,Sat Nov 16 14:55:27 +0000 2019,,,1.19579E+18,,https://twitter.com/arielaleggre_30/status/1195792517234675712,0,"Comer carne en si, ahre denso",,
Denso,3853804581,11/16/2019,0,Sat Nov 16 14:54:39 +0000 2019,,,1.19579E+18,,https://twitter.com/catiii_farias27/status/1195792317904510976,0,Uh que denso hermanoooo,,
Denso,3342554807,11/16/2019,1,Sat Nov 16 14:53:43 +0000 2019,,,1.19579E+18,,https://twitter.com/8denso/status/1195792080594972672,0,ja was denn hahaha pistol rounds wetten beste,,
Denso,2841145263,11/16/2019,0,Sat Nov 16 14:51:12 +0000 2019,,,1.19579E+18,,https://twitter.com/opox_ru/status/1195791449679368192,0, 42575542.  IVECO. 42575542x   argo DENSO. http://opox.ru/search-auto-parts/ ,http://opox.ru/search-auto-parts/,
Denso,3120519574,11/16/2019,0,Sat Nov 16 14:48:47 +0000 2019,,,1.19579E+18,,https://twitter.com/AlmaDeMar06/status/1195790839030702081,0,Qu denso..,,
Denso,601564272,11/16/2019,0,Sat Nov 16 14:43:53 +0000 2019,,,1.19579E+18,,https://twitter.com/JHRS79/status/1195789604374364160,0,Estuvo muy denso JAJAJAJA.,,
Denso,108766845,11/16/2019,4,Sat Nov 16 14:41:17 +0000 2019,,,1.19579E+18,,https://twitter.com/marguerrero__/status/1195788953879744513,2,Conocer a profundidad a algunas personas es conocer ms de lo absurdo de su vida. Comprender que la constante irona es el resultado de sus actos y la deficiencia de su armona es el resultado de su mundo denso. Difcil no ver el vaco de tu alma desde mi universo. pic.twitter.com/CixZp0lZse,,
Denso,2229037652,11/16/2019,0,Sat Nov 16 14:39:20 +0000 2019,,,1.19579E+18,,https://twitter.com/agusguardia2/status/1195788461695021057,0,Uy que denso,,
Denso,3342554807,11/16/2019,1,Sat Nov 16 14:39:09 +0000 2019,,,1.19579E+18,,https://twitter.com/8denso/status/1195788416014782464,0,the luck is on my side brudda,,
Denso,486972619,11/16/2019,0,Sat Nov 16 14:38:49 +0000 2019,,,1.19579E+18,,https://twitter.com/ValeeGallegos/status/1195788330019049474,0,Grax forneos por hacer el trfico ms denso,,
Denso,331175473,11/16/2019,0,Sat Nov 16 14:37:54 +0000 2019,,,1.19579E+18,,https://twitter.com/NicolasLois/status/1195788100095610882,0,Qu denso con esa picudaaa! No la vimos = no existe.,,
Denso,713224879,11/16/2019,0,Sat Nov 16 14:35:40 +0000 2019,,,1.19579E+18,,https://twitter.com/MowiEdlp17/status/1195787537710800896,0,Denso,,
Denso,1375275924,11/16/2019,0,Sat Nov 16 14:32:00 +0000 2019,,,1.19579E+18,,https://twitter.com/CaioEduardoMaia/status/1195786616725475329,0,Mano... toa 4  muito denso...,,
Denso,3342554807,11/16/2019,1,Sat Nov 16 14:31:32 +0000 2019,,,1.19579E+18,,https://twitter.com/8denso/status/1195786496558669824,1,denso bets > pic.twitter.com/sUf99UzDT8,,
Denso,9.49848E+17,11/16/2019,1,Sat Nov 16 14:27:17 +0000 2019,,,1.19579E+18,,https://twitter.com/LuigiChetes/status/1195785427858468865,0,"El primero est denso, parece Whiplash on drugs, jajajajaja. El segundo tiene tremenda mezcla de estilos. Nice. Mira este: https://www.youtube.com/watch?v=m-e8IOLC8sc ",https://www.youtube.com/watch?v=m-e8IOLC8sc,
Denso,148965010,11/16/2019,0,Sat Nov 16 14:25:20 +0000 2019,,,1.19578E+18,,https://twitter.com/kelliedenso/status/1195784939653849088,0,I thought The NY Times was fake news?,,
Denso,872371680,11/16/2019,0,Sat Nov 16 14:23:46 +0000 2019,,,1.19578E+18,,https://twitter.com/LiberoBubu/status/1195784544651268098,0,"vedrebbe le stelle che si sollevano sulle braccia mentre fuoriescono fluidi pi o meno corposi dal loro corpo. I maschi emettono fiotti di spermatozoi in forma di un denso liquido giallastro,le femmine,emettono piccole sfere contenenti le uova di colore rosso scuro Oiboh!",,
Denso,63304791,11/16/2019,2,Sat Nov 16 14:22:25 +0000 2019,,,1.19578E+18,,https://twitter.com/ElPesoNuestro/status/1195784205436801024,0,Blusas con tejido tan poco denso que los mismos ganchos donde estn colgadas lo daan. No valen los $199 pesos que cuestan. pic.twitter.com/uNUAjGefBp,,
Denso,1.15698E+18,11/16/2019,0,Sat Nov 16 14:21:08 +0000 2019,,,1.19578E+18,,https://twitter.com/bellezapoetica/status/1195783883020800006,0,"Mejor 2. La primera que me hagas UNA sola vez (si quers) pucherito y la segunda que me hagas upa y me abraces mientras vemos una peli en el silln. S, re denso pero es lo que hay si ests en mi casa.",,
Denso,74511000,11/16/2019,0,Sat Nov 16 14:20:47 +0000 2019,,,1.19578E+18,,https://twitter.com/hutck/status/1195783794894233602,0,Al momento Olio denso veralab + detergente schiumogeno (spumone sempre veralab o versione low cost viviverde coop). Ho pelle tendenzialmente secca.,,
Denso,173194934,11/16/2019,0,Sat Nov 16 14:18:13 +0000 2019,,,1.19578E+18,,https://twitter.com/shoniexeph/status/1195783148304584707,0,"Acabo de bloquear a uno de mis jefes POR DENSO, ampliaremos.",,
Denso,1.05825E+18,11/16/2019,2,Sat Nov 16 14:17:49 +0000 2019,,,1.19578E+18,,https://twitter.com/LudmiBuera/status/1195783048190742529,0,"El chape no arruina la amistad, el que lo arruina sos vos qu sos un denso del orto, que por invitarte a una juntada ya pensas que vamos a cojer o estar a los besos toda la noche Y NOOO. No captan la seal de que ya fue",,
Denso,718878596,11/16/2019,8,Sat Nov 16 14:17:20 +0000 2019,,,1.19578E+18,,https://twitter.com/kimopali/status/1195782926811701249,0,"Ora s traigo el ojito de corazn, denso. pic.twitter.com/dANG5Sp3j6",,
Denso,614665988,11/16/2019,0,Sat Nov 16 14:16:12 +0000 2019,,,1.19578E+18,,https://twitter.com/GaioEurope/status/1195782640080523264,0,DENSO Corporation Chassis Control Components Division - CoverageMaster winAMS Unit Test Automation https://www.gaio.com/gc/gcol_07.html pic.twitter.com/3tGlCzORP4,https://www.gaio.com/gc/gcol_07.html,
Denso,172571368,11/16/2019,1,Sat Nov 16 14:15:41 +0000 2019,,,1.19578E+18,,https://twitter.com/GAS108/status/1195782507913994241,0,Mndale un abrazo enorme decile que lo admiro mucho,,
Denso,1222558598,11/16/2019,0,Sat Nov 16 14:12:17 +0000 2019,,,1.19578E+18,,https://twitter.com/JohanBrayankal/status/1195781653475528704,0,As de denso soy https://twitter.com/lilramis/status/1194394162122104832 ,https://twitter.com/lilramis/status/1194394162122104832,
Denso,1.09142E+18,11/16/2019,0,Sat Nov 16 14:10:44 +0000 2019,,,1.19578E+18,,https://twitter.com/CogitoError/status/1195781264713953280,0,Lo peor es que toma el analisis subjetivo para decir que es lo unico que importa en el dibujo. Encima re denso sigue jodiendo y te prejuzga por nada. Mejor ni darle bola,,
Denso,7.77404E+17,11/16/2019,1,Sat Nov 16 14:10:33 +0000 2019,,,1.19578E+18,,https://twitter.com/veltenraissa/status/1195781217150537734,0,"Sim!  sem dvidas o projeto mais desafiador da minha vida todinha. J tinha feito uma matria multimdia de direitos humanos antes, mas no com um recorte to denso e complexo. E  isso: fiquei semanas para fazer UMA matria, com receio de mil questes na abordagem...",,
Denso,172571368,11/16/2019,1,Sat Nov 16 14:10:32 +0000 2019,,,1.19578E+18,,https://twitter.com/GAS108/status/1195781212406796288,0,Viv un ao en bolivia y se me perfor el tabique,,
Denso,8.89118E+17,11/16/2019,1,Sat Nov 16 14:02:24 +0000 2019,,,1.19578E+18,,https://twitter.com/MeruemLaw/status/1195779167905878017,0,dios santo el mgsV es el juego mas denso que he visto,,
Denso,361996364,11/16/2019,0,Sat Nov 16 14:00:38 +0000 2019,,,1.19578E+18,,https://twitter.com/Gasquez_/status/1195778720860127233,0,Perdn por lo denso pero: RE GIS TRA LO,,
Denso,1.07867E+18,11/16/2019,2,Sat Nov 16 13:55:29 +0000 2019,,,1.19578E+18,,https://twitter.com/EimyGar81145537/status/1195777426141384711,0,Que tipo tan denso https://twitter.com/mattelsa_net/status/1195705832245063682 ,https://twitter.com/mattelsa_net/status/1195705832245063682,
Denso,221231566,11/16/2019,0,Sat Nov 16 13:50:14 +0000 2019,,,1.19578E+18,,https://twitter.com/renato_cesarini/status/1195776103933259777,0,"O sea es que si esta lloviendo bien denso, pens que eso ya haba pasado el 31 de octubre.",,
Denso,2800162463,11/16/2019,0,Sat Nov 16 13:48:45 +0000 2019,,,1.19578E+18,@,https://twitter.com/lmojica1964/status/1195775730468081664,0,"@ lemoncomunicamx Gracias por la invitacin para ver A Puerta Cerrada Lamento que no hubo programas, eso ayudara mucho a entender la obra Actuaciones excelentes Texto denso Escenografa fastuosa Gracias nuevamente",,
Denso,9.02333E+17,11/16/2019,0,Sat Nov 16 13:48:18 +0000 2019,,,1.19578E+18,,https://twitter.com/aa_rmoa/status/1195775618249613313,0,no incio o universo era denso e quente aps bilhes de anos houve a expanso e de repente a terra esfriou os autotrofos surgiram neandertalis ferramentas a muralha da china matemtica cincias histrias e o mistrio que comeou com big bang bang,,
Denso,1.15593E+18,11/16/2019,4,Sat Nov 16 13:48:14 +0000 2019,,,1.19578E+18,,https://twitter.com/ivonnegual_/status/1195775603565305856,0,"Las personas deberan de pensar hasta 1000 veces si es necesario las cosas antes de decirlas, se pueden arrepentir muy denso",,
Denso,1.01206E+18,11/16/2019,0,Sat Nov 16 13:45:43 +0000 2019,,#,1.19577E+18,,https://twitter.com/mazinha1949/status/1195774966270242817,0,Discurso mais denso de Lula deve se dar no Congresso do PT # TopbuzzBrasilhttp://va.topbuzz.com/s/MSvMwr,http://va.topbuzz.com/s/MSvMwr,
Denso,1.15895E+18,11/16/2019,0,Sat Nov 16 13:43:26 +0000 2019,,,1.19577E+18,,https://twitter.com/Agussalomon18/status/1195774392908886016,0,Flaco no pods ser ms denso no?,,
Denso,90982920,11/16/2019,0,Sat Nov 16 13:43:19 +0000 2019,,,1.19577E+18,,https://twitter.com/supersaiya21/status/1195774363284525060,0,Est denso el aire en Via.,,
Denso,1.19427E+18,11/16/2019,0,Sat Nov 16 13:41:30 +0000 2019,,,1.19577E+18,,https://twitter.com/MIsabelle71/status/1195773907627888641,0,Est ultra denso el aire!,,
Denso,1.10953E+18,11/16/2019,2,Sat Nov 16 13:38:21 +0000 2019,,,1.19577E+18,,https://twitter.com/FoggFeli/status/1195773114338201602,0,que loco denso,,
Denso,829831916,11/16/2019,0,Sat Nov 16 13:34:26 +0000 2019,,,1.19577E+18,,https://twitter.com/rottentuits/status/1195772126965510149,0,"Calla ve que denso anda este clima, yo por eso voy disfrazado de Jack de Titanic.",,
Denso,1.11795E+18,11/16/2019,0,Sat Nov 16 13:33:18 +0000 2019,,,1.19577E+18,,https://twitter.com/Roo_lezcano_/status/1195771844516859904,0,Bue re denso,,
Denso,4248680009,11/16/2019,4,Sat Nov 16 13:30:16 +0000 2019,,# # # #,1.19577E+18,@ @,https://twitter.com/CoolRacingFotos/status/1195771079425511425,3,The # MarcusGrnholm # WRC history in pics 1991-2019 - part 2 - # RallyAustralia @ GronholmM # Denso @ TOYOTA_GRpic.twitter.com/0ZWb2bzXpV,,
Denso,1.03154E+18,11/16/2019,0,Sat Nov 16 13:29:31 +0000 2019,,,1.19577E+18,,https://twitter.com/NatashaRajoy/status/1195770890820210689,0,Que denso hermanooo no te voy a responderrrr,,
Denso,339174475,11/16/2019,0,Sat Nov 16 13:28:30 +0000 2019,,#,1.19577E+18,,https://twitter.com/teorodriguez794/status/1195770637572345856,0,"Hay empresas que son como parejas txicas. Te dan poco y quieren hacer ver cmo si fuera una fortuna. Te tratan del orto, no te quieren soltar y cuando ya te tienen vuelto mierda, te botan. La avaricia es un mal muy denso. Nos vemos el # 21N",,
Denso,4248680009,11/16/2019,4,Sat Nov 16 13:27:44 +0000 2019,,# # # #,1.19577E+18,@ @,https://twitter.com/CoolRacingFotos/status/1195770442289684480,3,The # MarcusGrnholm # WRC history in pics 1991-2019 - part 1 - # RallyAustralia @ GronholmM # Denso @ TOYOTA_GRpic.twitter.com/wBprXuaIrM,,
Denso,3319949302,11/16/2019,0,Sat Nov 16 13:26:37 +0000 2019,,,1.19577E+18,,https://twitter.com/Pauli_union/status/1195770161804042242,0,Agustin que tipo denso que es,,
Denso,8.26999E+17,11/16/2019,0,Sat Nov 16 13:26:26 +0000 2019,,,1.19577E+18,,https://twitter.com/Micasigali/status/1195770115704475649,0,"Si en este horario lolo no empieza a gritar ""mitaaa, mimiiiii"" algo raro anda mi denso",,
Gates,9897342,11/16/2019,0,Sat Nov 16 16:33:47 +0000 2019,,#,1.19582E+18,,https://twitter.com/DARosenthal/status/1195817262424322048,0,"you were a single mom who took her son to space and they said ""oh Murphy Brown is SO subversive"" # boldlygo",,
Gates,28618036,11/16/2019,0,Sat Nov 16 16:33:44 +0000 2019,,,1.19582E+18,,https://twitter.com/johndurant/status/1195817252571897857,0,"And as an American and human, Im proud that Gates is the richest person in the world  and Id love to see what he could do with even more resources. https://twitter.com/johndurant/status/1195815747722739712 ",https://twitter.com/johndurant/status/1195815747722739712,
Gates,3052434953,11/16/2019,0,Sat Nov 16 16:33:34 +0000 2019,,,1.19582E+18,,https://twitter.com/ojdaye/status/1195817208557064193,0,i hate airpods so much like the apple earbuds were already an outdated-ass design but headphones that wrap around your ear already existed and we could have truly been in the future but steve gates was really like no i need those bitches to trip and drop $200 into a storm drain,,
Gates,148552254,11/16/2019,0,Sat Nov 16 16:33:33 +0000 2019,,# # #1 # # # # # #,1.19582E+18,,https://twitter.com/wmagates/status/1195817203897122818,0,"# Immoral # Elites #1% -Raise # SalesTax # Walker 's War # WI 1848 Forward: on the # Elderly, Rural, Middle Income and Poor of # Wis - # WiVote or Kids GO Hungry https://wi1848forward.blogspot.com/2016/05/walkers-war-on-elderly-rural-middle.html?spref=tw ",https://wi1848forward.blogspot.com/2016/05/walkers-war-on-elderly-rural-middle.html?spref=tw,
Gates,15400710,11/16/2019,0,Sat Nov 16 16:33:31 +0000 2019,,,1.19582E+18,@ @,https://twitter.com/sdgates/status/1195817198138380290,0,WHERE has @ Chef_Keller @ masterclass lobster vinegar trick been all my life?!? The class was worth it just for that!!!pic.twitter.com/aqpdRpjvuK,,
Gates,480028556,11/16/2019,0,Sat Nov 16 16:33:22 +0000 2019,,,1.19582E+18,,https://twitter.com/TroyCarline/status/1195817159466901506,0,Flynn Gates Popadopulous Manafort Cohen Stone Guiliani,,
Gates,8.82058E+17,11/16/2019,0,Sat Nov 16 16:33:20 +0000 2019,,,1.19582E+18,,https://twitter.com/Whitedoggmike/status/1195817152172834816,0,"I been said this, also Kevin gates https://twitter.com/xsqoof/status/1195458239644590080 ",https://twitter.com/xsqoof/status/1195458239644590080,
Gates,110389777,11/16/2019,0,Sat Nov 16 16:33:20 +0000 2019,,,1.19582E+18,,https://twitter.com/petergates3/status/1195817151216660482,0,I am literally at this moment reading Whats the point of school? By Guy Claxton. Page 94. Learners want to be able to get together with other people and think and argue and struggle and learn together. It is how humans learn. It is what we are doing now.,,
Gates,1.13702E+18,11/16/2019,0,Sat Nov 16 16:33:19 +0000 2019,,,1.19582E+18,,https://twitter.com/LuigiGanda/status/1195817147584405504,0,"I'm so proud of Bill Gates for achieving ""richest man in the world"" status! He earned it",,
Gates,153174516,11/16/2019,0,Sat Nov 16 16:33:04 +0000 2019,,,1.19582E+18,,https://twitter.com/poderyfinanzas/status/1195817081985355776,0,Bill Gates supera a Jeff Bezos como la persona ms rica del mundo http://dlvr.it/RJR1Ch pic.twitter.com/SnRluNpISw,http://dlvr.it/RJR1Ch,
Gates,43812240,11/16/2019,0,Sat Nov 16 16:33:02 +0000 2019,,,1.19582E+18,,https://twitter.com/FHGates/status/1195817074481881089,0,Multiple lanes of racing. Looks like a solid race.,,
Gates,9.38897E+17,11/16/2019,0,Sat Nov 16 16:33:02 +0000 2019,,,1.19582E+18,,https://twitter.com/death_libertyor/status/1195817072904867840,0,"Who actually knows how much fiat money they have, but Id be surprised if its that high... But its beside the point. Once you take that wealth, you whole economy would collapse anyway. Gates fortune would fund the government for like 3 days. Spending is the problem.",,
Gates,3589738162,11/16/2019,0,Sat Nov 16 16:33:00 +0000 2019,,,1.19582E+18,,https://twitter.com/CLEONICETENORI1/status/1195817067032780800,0,Bill Gates volta a ser a pessoa mais rica do mundo https://oglobo.globo.com/economia/bill-gates-volta-ser-pessoa-mais-rica-do-mundo-24084684?utm_source=Twitter&utm_medium=Social&utm_campaign=compartilhar ,https://oglobo.globo.com/economia/bill-gates-volta-ser-pessoa-mais-rica-do-mundo-24084684?utm_source=Twitter&utm_medium=Social&utm_campaign=compartilhar,
Gates,1.07667E+18,11/16/2019,0,Sat Nov 16 16:33:00 +0000 2019,,,1.19582E+18,@,https://twitter.com/silverf22330551/status/1195817066382659593,0,"@ RepMikeTurner TRUMP PEOPLE GUILTY Roger Stone , Paul Manafort , Michael Cohen , George Papadopoulos , Rick Gates , Michael Flynn Trumps national security adviser, on one count of lying to the FBI PUTIN PUT HIM IN pic.twitter.com/a1oUPsWHt7",,
Gates,6.96086E+17,11/16/2019,0,Sat Nov 16 16:32:53 +0000 2019,,,1.19582E+18,,https://twitter.com/MediaCascade/status/1195817037999693824,0,"Gates isn't quite as bad as people make it out to be, but it is unarguably the low point of the series",,
Gates,62512223,11/16/2019,0,Sat Nov 16 16:32:40 +0000 2019,,,1.19582E+18,,https://twitter.com/danyloppong/status/1195816982270136326,0,Inside Bill's Brain-Decoding Bill Gates. Watch it.,,
Gates,184964849,11/16/2019,0,Sat Nov 16 16:32:35 +0000 2019,,,1.19582E+18,,https://twitter.com/thuba1/status/1195816961449611264,0,"Awumazi, ubungeke ubhede kanje",,
Gates,468464966,11/16/2019,1,Sat Nov 16 16:32:33 +0000 2019,,# #,1.19582E+18,,https://twitter.com/CarlaBurlando/status/1195816951911608320,0,"Every little girl needs a Daddy that adores her, fights for her and will storm the gates of hell (or social services as the case may be) to protect her and make her his own. My husband and his two princesses on adoption day 2017. # NationalAdoptionMonth # lovemakesafamilypic.twitter.com/bR3ZrhiaBb",,
Gates,3561277755,11/16/2019,0,Sat Nov 16 16:32:30 +0000 2019,,,1.19582E+18,,https://twitter.com/lordiantilordi/status/1195816940037689344,0,Hay un pjaro medio en cualquiera en una parte altsima de mi techo a la q mis gates no llegan. Estn como los chitauris,,
Gates,7.66273E+17,11/16/2019,0,Sat Nov 16 16:32:23 +0000 2019,,,1.19582E+18,,https://twitter.com/notasbit/status/1195816912552439808,0,Bill Gates se posiciona nuevamente como el ms rico del mundo https://www.notasbit.com/item/bill-gates-se-posiciona-nuevamente-como-el-mas-ric/ ,https://www.notasbit.com/item/bill-gates-se-posiciona-nuevamente-como-el-mas-ric/,
Gates,1408231404,11/16/2019,0,Sat Nov 16 16:32:22 +0000 2019,,,1.19582E+18,,https://twitter.com/DANELVIS6972/status/1195816908311932929,0,pic.twitter.com/upau86guXY,,
Gates,77571800,11/16/2019,0,Sat Nov 16 16:32:20 +0000 2019,,,1.19582E+18,,https://twitter.com/baidawi/status/1195816896588865536,0,Build Gates. pic.twitter.com/wUczLR1EZo,,
Gates,1921714909,11/16/2019,0,Sat Nov 16 16:32:16 +0000 2019,,,1.19582E+18,@,https://twitter.com/ciara_mountains/status/1195816881179025410,0,Bill Gates pls pay off my student loans @ BillGateshttps://twitter.com/cnni/status/1195742336657043458 ,https://twitter.com/cnni/status/1195742336657043458,
Gates,767600030,11/16/2019,0,Sat Nov 16 16:32:15 +0000 2019,,,1.19582E+18,,https://twitter.com/Gates_Baloyi/status/1195816877949440000,0,Black friday is a scam......pic.twitter.com/q8tAlvU7pO,,
Gates,9.99168E+17,11/16/2019,0,Sat Nov 16 16:32:14 +0000 2019,,,1.19582E+18,,https://twitter.com/MuskYutaniCorp/status/1195816875361308672,0,This should give you a clear understanding of what type of person would defend bill gates pic.twitter.com/dnqT53l2Kv,,
Gates,22996883,11/16/2019,0,Sat Nov 16 16:32:14 +0000 2019,,,1.19582E+18,@,https://twitter.com/cdfontaine/status/1195816873297887233,0,"When you decide to give @ USATWFE a chance and are greatly disappointed. Arrived early, and it was so crowded that an hour after the gates opened, most of the food was gone, drinks were gone, trash was everywhere. pic.twitter.com/zX4ixqKooc",,
Gates,423007610,11/16/2019,0,Sat Nov 16 16:32:07 +0000 2019,,,1.19582E+18,,https://twitter.com/NoShirtIceCream/status/1195816845254770689,0,Bill Gates befriended Epstein after he had already been convicted of raping sex trafficked children,,
Gates,896739624,11/16/2019,0,Sat Nov 16 16:32:01 +0000 2019,,#14pic,1.19582E+18,,https://twitter.com/ZToastStudios/status/1195816817194717186,0,"I almost never am a player (GM for life, like it or not), but I do have a lot of NPCs that are #14pic.twitter.com/QpT4ia61Rx",,
Gates,1.18748E+18,11/16/2019,0,Sat Nov 16 16:31:57 +0000 2019,,,1.19582E+18,,https://twitter.com/AmptekG/status/1195816800396726280,0,Bill Gates Says His Success Came After He Learned to Follow This 1 Simple Rule | http://Inc.com https://www.inc.com/marcel-schwantes/bill-gates-says-his-success-came-after-he-learned-to-follow-this-1-simple-rule.html ,"http://Inc.com,https://www.inc.com/marcel-schwantes/bill-gates-says-his-success-came-after-he-learned-to-follow-this-1-simple-rule.html",
Gates,1.07667E+18,11/16/2019,0,Sat Nov 16 16:31:56 +0000 2019,,,1.19582E+18,@ @ @ @,https://twitter.com/silverf22330551/status/1195816797934702598,0,"@ RepAdamSchiff @ RepTedLieu @ RepJeffries @ RepSwalwell TRUMP PEOPLE GUILTY Roger Stone , Paul Manafort , Michael Cohen , George Papadopoulos , Rick Gates , Michael Flynn Trumps national security adviser, on one count of lying to the FBI PUTIN PUT HIM IN pic.twitter.com/97i10NT3ku",,
